date,NGE_all,NGE_DITM,NGE_ITM,NGE_ATM,NGE_OTM,NGE_DOTM
2020-01-16,595510.487037532,173040.40722769726,-1326326.8498458234,-3368965.500498859,4329186.080853304,788576.3493012153
2020-01-17,2070994.6752892118,125298.64967420328,-1750612.1156112773,-1894635.0727572748,4504900.256033332,1086042.9579502249
2020-01-20,3306325.5305795018,-66812.19481766806,1820830.8615701955,4093680.916543807,-3725076.934655268,1183702.8819384372
2020-01-21,434673.3743559532,24009.571778366837,-389142.579907552,-487142.606835288,65434.18459302001,1221514.8047274048
2020-01-22,1277662.2986289002,-18001.938394455472,-982697.7039865069,-728969.7035164637,1989744.0720978375,1017587.5724284844
2020-01-23,399177.68969202973,-883928.812964572,220560.38308495062,-273126.49335925374,-2122132.811200013,3457805.4241309185
2020-02-03,600267.6037895214,-2021771.8110451475,-562815.4699423907,-139615.43854818668,274485.8279275554,3049984.495397691
2020-02-04,1440081.1129462942,-1327612.8584689035,-823646.2307535398,-122988.95799682103,861635.2282946417,2852693.9318709155
2020-02-05,2304163.0687022367,-1102659.628240063,613241.6853928611,863049.5823373238,-474657.7815716078,2405189.2107837205
2020-02-06,2160164.884733216,-813237.825534277,278729.12523515034,871250.8318278613,269064.61586527294,1554358.1373392085
2020-02-07,1652058.1701968322,-721044.4637041595,68247.90619987028,313629.06258432195,371220.5796935847,1620005.085423213
2020-02-10,1722783.681603835,-374876.78515051707,-262963.14781584387,280665.813211645,1165295.894617271,914661.906741279
2020-02-11,2418909.6614156654,-339143.66950416774,486349.1159798114,1479692.391919882,318645.2537837629,473366.56923637795
2020-02-12,2348759.0681214677,-374927.05513642076,147053.7430586007,1567376.0753987315,455898.36194095016,553357.9428596065
2020-02-13,2317804.077904313,-390586.7328947605,106301.43459951773,1449182.6981295943,581012.498532508,571894.179537452
2020-02-14,2480251.6081271395,-253348.8163509703,-175937.75185167592,1277648.0891666114,1960906.1954344981,-329016.1082713229
2020-02-17,3348613.717711469,-352271.29534093925,1252645.8227325804,3526232.681724614,-1437785.0822897237,359791.59088493837
2020-02-18,2385249.6240667477,-242945.46648648838,893067.7153771381,2660331.533268365,-1389282.6372885806,464078.4791963124
2020-02-19,3227694.675858287,48710.56422554108,79770.80869800155,2488571.564647404,1051852.1190938577,-441210.38080651197
2020-02-20,3043125.7104436215,-245095.77007420585,163491.92469000805,3132914.8765531667,-350372.03533488605,342186.71460954286
2020-02-21,3173561.696612131,13243.480428250623,704158.0149093706,4114434.954857746,-1198834.682349237,-459440.0712340028
2020-02-24,2150036.64915172,-152733.64963777096,-427741.89572243835,1541945.7873698818,1199962.342551605,-11395.935409553815
2020-02-25,395472.75836914964,-143307.68636555847,-502640.71280779655,-828018.4185103718,1605911.278694571,263528.29735831055
2020-02-26,2857967.219201209,-171989.37962744752,95844.67924986826,2737855.2466515256,-272596.3800732519,468853.05300051137
2020-02-27,1089977.9996220022,-167863.48413861278,180951.1788105605,435758.5418183664,-116792.0518651877,757923.8149968758
2020-02-28,615559.4495461145,-991009.2245178234,-267159.10251909937,-287161.8730489311,-219608.93239626708,2380498.5820282367
2020-03-02,1884947.5314347576,-183788.2406087106,107707.12068408774,398013.3222099298,1181163.1188563397,381852.21029311046
2020-03-03,1632112.8481224868,-132885.02868981016,265272.24253249855,688548.1046398093,422454.2622216998,388723.26741829
2020-03-04,1687948.3833760647,-142038.67364639827,149059.8462066413,699000.8237828419,581997.2731992013,399929.11383377947
2020-03-05,2040346.302443698,444795.31226994836,330222.1923187813,1250382.311068587,987322.5345918913,-972376.0478055077
2020-03-06,1295970.3334266907,140216.0903974297,715173.2790986595,1089034.0041709228,-161950.18329507322,-486502.85694524716
2020-03-09,1588072.0838462906,-240594.7465176214,-640297.0969366102,386471.3017623527,1312284.1138117192,770208.5117264505
2020-03-10,1965200.936017355,-79090.30811781948,-352544.88545408216,313619.6728112687,1433412.4791389932,649803.9776389964
2020-03-11,2111638.8675213354,-75371.0973048078,287978.4503285325,857621.5916403942,117750.63544829423,923659.2874089223
2020-03-12,1249355.3890188532,-445108.7612742759,-1125109.019520585,-545606.5593960758,1827914.9220172605,1537264.8071925284
2020-03-13,995663.4498312445,-1073942.9644600179,-968150.8877877017,-510597.25669801084,867521.2576806401,2680833.301096334
2020-03-16,1314149.0016455632,-1080298.9700824064,-940102.7000847524,-208131.1247321096,345440.86316707823,3197240.933377752
2020-03-17,1580452.4057638478,-1021394.6019743955,-900576.6733470312,-571160.1389367625,903322.8577930077,3170260.96222903
2020-03-18,1541099.6181223905,-997184.8346459175,-735559.1516333005,-74719.23844072851,796678.6085583069,2551884.2342840293
2020-03-19,618924.0223076339,-1392859.5260026138,-674052.1980520133,-933377.3629229753,402459.0569688884,3216754.052316347
2020-03-20,1099550.7194327116,-588157.3517562514,-712895.7940352027,-565195.9044337666,1029323.3874711999,1936476.3821867309
2020-03-23,1083163.6341940537,-492484.40883720573,-472738.6262633267,-258017.28435285622,765594.9368133714,1540809.0168340704
2020-03-24,1948303.026621936,-617430.1274225871,214039.46658504917,869764.932609587,-246122.03236709116,1728050.787216979
2020-03-25,2282579.0234037563,-171534.59095654218,-108920.0639631906,1214620.089663351,588480.7180134727,759932.870646665
2020-03-26,1222460.6092658648,-203611.69959148907,87575.87546740152,227678.139745543,262563.31333892094,848254.9803054882
2020-03-27,1381149.9124075673,62585.747921758855,-132487.02167756364,416272.5953754663,681885.3321510068,352893.25863689906
2020-03-30,892689.0787590239,-431863.5833448354,-285599.4318821336,-34460.437237681355,320247.7480618864,1324364.7831617885
2020-03-31,1182613.4881389928,-197052.57491154876,-278814.98865927337,224936.2866008801,668508.7939606871,765035.971148248
2020-04-01,1316157.9219292514,-208494.8320562716,-291689.83316537726,240299.61884785618,763299.3254621209,812743.6428409235
2020-04-02,1276965.7232124736,-185702.6360991885,-253260.41280065867,380489.4432687353,770579.4733407396,564859.8555028448
2020-04-03,1453557.3305123663,-229198.10634227394,33489.36406409356,308011.0812461517,466963.2512356418,874291.7403087546
2020-04-07,2025948.507406402,-9360.503612099332,-160775.27761340333,595224.2951499543,1254738.7478475098,346121.2456344415
2020-04-08,1963873.1600672686,-13286.709642427915,-184518.9805967175,721567.4748910386,1316477.7064991877,123633.66891618515
2020-04-09,2374340.2918220256,-119756.98982198283,-211772.64969214576,875258.4820385342,1636007.2409630618,194604.20833456004
2020-04-10,2553176.0877047544,-253491.693068532,780733.5680285625,726021.8883972642,895348.6148046842,404563.7095427748
2020-04-13,2239795.3071803357,-112726.04858907315,-225474.57922504912,945814.9611165044,1632420.150986208,-239.17710825288668
2020-04-14,2994384.91358463,-236156.55484224696,988013.8247165559,1186379.3969232442,670992.4756671595,385155.77111991704
2020-04-15,3170341.080681829,-248705.93049465917,500323.67594515416,969230.7709393231,1404685.4762364896,544807.0880555214
2020-04-16,2686507.9850178547,-214128.53260303946,858128.5817525611,1119614.2238986383,727506.768804701,195386.94316499354
2020-04-17,3356402.1747668115,-71094.60576961518,-54473.77087398688,2220024.0025909324,1437653.8127542534,-175707.26393477188
2020-04-20,4891123.597707068,-43278.05536111916,946167.0393101439,3399090.487220809,505031.65982132964,84112.46671590116
2020-04-21,2436087.0420165984,-205331.75669331593,718948.2865243689,1788148.4780753837,-536415.5904540991,670737.6245642606
2020-04-22,1211705.9467563406,-205468.51427252695,496981.8141388026,407685.6190669611,-140624.21110433852,653131.2389274446
2020-04-23,2371814.6286372785,-94350.24765216094,166896.07401421783,1268751.3166979603,1088749.6396961845,-58232.15411892254
2020-04-24,2061964.4921415509,-83993.2835920051,230591.79315641988,1157928.7953307834,999500.0797888227,-242062.89254247048
2020-04-27,2069059.7241901304,-106499.07774286123,868512.2257721466,710553.8536298093,597051.2749838615,-558.552452824777
2020-04-28,2191940.507383709,-135988.2692132758,682313.4434382941,1696752.6123923159,-252308.55039381096,201171.2711601872
2020-04-29,2380832.1451819316,90694.19369567465,320565.35229012894,1701093.6600567943,1049067.4032345125,-780588.464095179
2020-04-30,1888237.3366738264,7549.889266812999,1045272.5428183204,745838.2839313769,477213.20616794215,-387636.5855106262
2020-05-06,2438954.227915721,135576.4396138337,184283.97500640387,1374958.0834667902,1288482.2545129121,-544346.5246842216
2020-05-07,2841586.960536695,-759.3842990741541,1290314.4178908523,1204578.6944431295,692768.1728040923,-345314.9403023054
2020-05-08,3225251.9379063454,127810.52493306733,849241.8522726247,2679986.5636448665,71856.2627231353,-503643.26566735026
2020-05-11,2971903.5667337,102638.52929579248,574135.6450324582,2457702.264447381,930445.084202487,-1093017.9562444193
2020-05-12,2605751.2659131847,-125218.18347813371,404292.4541592528,1117126.7444701786,1218708.7518412974,-9158.501079409383
2020-05-13,3385161.1536320336,-55892.06180257576,773846.8617549775,1467648.318151797,1204022.9144878625,-4464.878960026894
2020-05-14,3282754.162511443,-107321.52129877034,-511655.84122238273,1765620.527492228,2280332.9480245626,-144221.95048419596
2020-05-15,2874819.7059566695,73570.36592014375,-22828.461142343236,1630533.3486249358,1576073.9460898915,-382529.4935359587
2020-05-18,3282106.372950876,-24083.360536835302,-368450.71523465344,1681471.9460495557,2147656.7552553625,-154488.25258255156
2020-05-19,3299843.167387672,-43878.35313806025,578595.9648183833,1722486.1302858172,987491.0346124568,55148.390809079516
2020-05-20,3145886.325840907,-50297.02472699093,762545.6719759041,1618465.1893894589,808778.396442085,6394.092760447878
2020-05-21,3105995.578653914,28329.43460932866,586511.3511116363,1375139.2318114033,1035267.0256453617,80748.53547618433
2020-05-22,2150590.352569842,-159777.49778632342,-443563.228712735,349843.5224705953,1943892.186916181,460195.36968212295
2020-05-25,2531904.0184105346,-88615.85471121855,-449194.83403140784,1525826.0867058197,1499399.8670005403,44488.753446800285
2020-05-26,3923528.1685291072,-203976.90128543728,40371.3599799322,3313870.7443570946,507439.84335696325,265823.1221205528
2020-05-27,4841204.849811577,-183890.53233676148,189747.87546263437,3661116.590481257,958208.6451384271,216022.27106601943
2020-05-28,1393362.693380998,-144083.09794637928,-281842.32414784527,487693.11754886457,1327382.696380517,4212.301545842318
2020-05-29,1458740.1004952146,-170470.99813555088,320132.29066343105,503096.0524617488,675089.9147782938,130892.84072729084
2020-06-01,1774951.207781192,-105575.06369513297,1143257.5775656477,1950691.067150341,-1006453.2879717066,-206969.0852679551
2020-06-02,1962247.105962473,-31783.574467772924,820224.4146922383,1990963.3375379436,-208613.01287019835,-608544.0589297357
2020-06-03,1852668.4926572796,51981.41122466503,1246531.22506605,1198818.839828783,318890.8765418369,-963553.8600040543
2020-06-04,2038052.8010590514,65130.65268878837,467558.13971502305,1682386.904936112,1053025.0259798917,-1230047.9222607627
2020-06-05,1972714.1982230963,-51194.98874417748,622808.8756033648,1863573.338865559,122274.83905773517,-584747.8665593863
2020-06-08,2200389.3723110845,-47791.029632920516,1054283.4494595346,1324034.073596115,706666.2681571706,-836803.3892688156
2020-06-09,2195312.836197702,-15181.341594794823,916617.4687343002,2809513.985315029,-780768.3286876865,-734868.9475691463
2020-06-10,1762330.8123492552,-36101.80247580869,1164376.9190091656,2627237.0953013347,-1190830.143416757,-802351.2560686792
2020-06-11,2771924.07116134,94649.56885398438,864935.3830923687,1622351.303485872,994353.1864315504,-804365.3707024296
2020-06-12,2155766.1301811785,-21963.27202259176,370363.2990482019,2507432.168161501,-7010.089549918659,-693055.9754560178
2020-06-15,2796424.7059403136,-3010.079654542351,180394.14756785455,3354713.56498038,-127690.95625817636,-607981.9706952006
2020-06-16,2718322.0337925684,-45866.1021113074,439065.3574037407,3386787.431557117,-501205.577030357,-560459.0760266258
2020-06-17,3656077.5635337345,88524.8291149723,-165927.11764451128,4193881.379101365,599923.9434881599,-1060325.470526252
2020-06-18,3382563.172015067,2673.617429368038,-332752.28767122544,2958297.756096472,1533285.586654955,-778941.5004945033
2020-06-19,2454424.2828311976,-5185.174258394953,1523418.5520519344,3476529.6354850293,-1920583.9817883465,-619754.748659024
2020-06-22,2205913.8052493287,172401.7170782865,37458.00164902012,2326086.1290514665,560640.7474145438,-890672.78994399
2020-06-23,2047619.6716625737,173209.98120594866,170481.77009913034,2128528.202359304,349810.25132403313,-774410.533325842
2020-06-24,5662482.498145346,44403.24550919466,1113671.1294847769,5458717.674627369,-492123.4377705306,-462186.1137054624
2020-06-29,906471.688820702,-43191.804770030016,401317.10533735424,864004.4517822957,-142724.16115342826,-172933.9023754896
2020-06-30,1469077.9775336967,11845.839102509533,966141.3806458092,844553.8232491041,-8361.497539602919,-345101.567924123
2020-07-01,1005688.6914852681,158961.23039529964,1518888.4025898583,1260743.6588831102,-858430.8339508824,-1074473.7664321177
2020-07-02,578378.0304347207,375992.6759199329,1712587.6754779457,1195438.341586851,-1193223.9839123413,-1512416.6786376678
2020-07-03,601249.2853694581,965618.7061279481,-273907.3647986475,381192.7413858888,1089590.4490997489,-1561245.2464454798
2020-07-06,805354.3447196726,1209118.5073776518,605916.8383045701,465209.8423409796,97984.71454997658,-1572875.5578535045
2020-07-07,460819.6316348966,605924.7637958699,-27903.892801846087,66469.26707072742,752039.992933515,-935710.4993633697
2020-07-08,946158.0751136118,435496.2178064571,98534.87405862112,90004.00748526934,353845.58779163996,-31722.61202837457
2020-07-09,1019380.8645606125,706558.0390527798,530134.414047064,543649.9824974961,52846.496773922,-813808.0678106493
2020-07-10,857154.4535015039,329091.68462472234,-38968.888598201214,-28305.681147995405,438106.27751714457,157231.0611058341
2020-07-13,1225552.0694204532,282499.9231042932,26294.681463319983,102359.99944723095,488858.0935093799,325539.3718962292
2020-07-14,960918.1521131317,251501.48548526785,103224.39477918658,253038.24115178757,357404.5848150464,-4250.554118157132
2020-07-15,1213723.1352303121,272249.3051840371,318089.90579051845,562675.2200938899,272710.4268360303,-212001.7226741619
2020-07-16,933280.4575355235,-46881.95500285819,-342354.9456949946,-26614.044084668276,551830.1165005749,797301.2858174704
2020-07-17,195739.88043516455,-267945.96893147693,-449120.1391074502,-419366.8499900268,506996.7795504116,825176.0589137076
2020-07-20,2180514.544641591,71938.4657659356,-68677.4072151371,386222.3970011163,932484.0857818648,858547.0033078112
2020-07-21,1587053.664119477,-17565.860881309636,-286550.5671456294,9230.940082074841,1208988.5078621774,672950.6442021651
2020-07-22,2074543.0472641024,320141.47688996117,311121.8133326403,1728184.7547548022,-202811.03074643225,-82093.96696686896
2020-07-23,1038043.0659766188,12769.09428600088,-40130.56712539037,193274.40396154125,361648.98490041355,510481.14995405346
2020-07-24,908127.3039246872,-272941.3687172022,-237582.31918142264,-122765.02626383072,297829.9298221844,1243586.0882649594
2020-07-27,1017255.3464260655,-240339.53503695133,-143729.03849231408,-2042.9623166053207,381040.26381659805,1022326.6184553383
2020-07-28,1313960.28031907,-289806.3398100776,-148318.9123952837,3103.801782310009,437812.0438802155,1311169.686861905
2020-07-29,1390535.69539615,106296.75710198897,170287.86165164527,464138.1678995438,402549.1250869265,247263.78365604486
2020-07-30,1460966.032296245,61893.33277143576,99322.43740068021,387653.73571808595,426047.78366594866,486048.7427400942
2020-07-31,1370173.3228690764,84111.08049911485,139729.63692707068,440230.1924370784,441571.44665408414,264530.96635172726
2020-08-03,1634838.7305026497,26179.079788776056,75321.53106873069,406835.3912847117,529775.2428240265,596727.4855364044
2020-08-04,1741314.1756979697,416464.9251374308,726811.5496767907,731104.7291638681,177059.92831296893,-310126.9565930895
2020-08-05,1830236.7759588724,398047.6915759116,-509605.116307161,267455.91708036093,2053325.2359167552,-378986.952306994
2020-08-06,1800868.4038007148,-16884.28874694163,-48818.97679086565,358548.0933955002,692643.052828475,815380.5231145464
2020-08-07,1516651.6009522048,43115.91961802839,12227.404855976289,399742.518911403,572636.2537858726,488929.5037809259
2020-08-10,1892818.7130843848,-36324.52889593714,-60494.74846469762,348016.66870796354,708283.707109104,933337.6146279522
2020-08-11,1936287.4914464392,366834.3762032817,833054.4230351546,948818.6512958579,199061.50503800856,-411481.4641258635
2020-08-12,1515692.1875147359,92059.31872140171,135753.53007978498,656415.9150365315,630182.6533651324,1280.7703118850477
2020-08-13,2221369.587723815,-3042.120679973974,53068.68367490667,770274.4722917236,950667.2233717889,450401.329065369
2020-08-14,2179648.9654734284,13317.579772778117,54479.157711347274,751960.5650002194,924247.0482127247,435644.6147763578
2020-08-17,2863514.652486149,133626.1127822761,678678.8913634039,1031091.5981788605,502714.20331115136,517403.8468504569
2020-08-18,2743466.6060340838,173775.23468242053,516293.08245255315,836926.9809835413,578003.6366396025,638467.671275967
2020-08-19,2877579.137927774,118435.85328174381,732716.2351039469,1299289.364091601,472170.4573852499,254967.22806523228
2020-08-20,2179217.9521481134,-103399.77229723576,-449539.37335666927,242389.83529176912,1400923.567759207,1088843.6947510424
2020-08-21,3261842.699918558,224169.16385309378,-1135716.9023487275,132899.9262430477,4404195.242367517,-363704.73019637296
2020-08-24,3140639.184160972,196909.94690411456,1633065.2231770763,2396903.9895946756,-808835.0474844445,-277404.92803044885
2020-08-25,2781397.1082426393,126039.70839657562,1010407.446005889,2516887.4704340734,-693096.1090807347,-178841.40751316492
2020-08-26,-172461.4707193151,-151364.2472832229,-202194.98446328397,-1256333.6940852173,830081.7385915428,607349.7165208658
2020-08-27,1223914.4013516153,-216440.51327735092,-142426.41075111588,168339.2253164493,634272.8501143202,780169.2499493127
2020-08-28,1440015.7977801883,118887.20576627605,432286.64410001796,696295.8107268461,199714.09184971068,-7167.954662662698
2020-08-31,1306401.8056875165,149124.50886387858,66419.21974879655,310432.98634988174,916061.3130489155,-135636.2223239548
2020-09-01,1354171.1736597694,90990.9100517334,278286.93389492045,475334.8695451125,332015.7339788972,177542.7261891053
2020-09-02,1800290.4044920928,90033.55152591449,345200.73182719946,684668.8034311301,503026.28635499184,177361.0313528576
2020-09-03,1809218.9684157139,51788.765974770446,379546.37760248897,675518.5862560812,464896.94998748973,237468.2885948827
2020-09-04,1670207.2919238782,-354003.8587028962,-434736.98800200655,36221.4613640086,778443.867428699,1644282.8098360742
2020-09-07,2099564.6199956555,130972.12187422882,532971.2410105816,1027037.4703623856,501133.73194029497,-92549.94519183598
2020-09-08,1822971.5637299367,-311193.97902224155,-354024.5555086547,248172.66785758745,1000762.8775543513,1239254.552848895
2020-09-09,2145709.21531018,-299227.305369133,-326301.46050652914,375849.13244302,1068437.0764186834,1326951.7723241397
2020-09-10,2390780.9259794084,-309974.59068423766,-385387.1486430829,506123.87660800596,1208183.7455418734,1371835.0431568488
2020-09-11,1959464.955135649,-207191.92962047836,-275944.0062102519,504406.3486025336,932286.6882481195,1005907.8541157253
2020-09-14,2848570.9120792355,-388725.223218189,-705126.0988973146,298197.99136565905,2036658.3492658357,1607565.8935632445
2020-09-15,3144584.139629132,68813.5226664778,1328233.1245867922,2273565.9475957677,-187824.90207847976,-338203.5531414243
2020-09-16,3013121.4904812844,12750.739472719128,1325422.532529036,2382706.847231401,-373918.24842858827,-333840.38032328594
2020-09-17,2284169.9947983706,-278097.82295356004,-631615.7749830955,685043.8456796929,1629622.165835597,879217.5812197347
2020-09-18,3001953.6784784803,-38054.13659799971,-1035394.6155710835,-86245.61991201015,3932129.31274026,229518.73781931354
2020-09-21,2958642.7080483614,68688.23494733938,883509.9554087084,2079956.2012046827,-144747.74938630615,71236.06587393954
2020-09-22,3132220.162266611,138632.0557700523,1021705.1998755159,2669051.131910026,-721700.7127789129,24532.487489927327
2020-09-23,827583.0259962017,-181014.9718107313,-411439.16751628416,-563814.8367608809,1121824.152134614,862027.8499494824
2020-09-24,1289681.0276313708,-139100.82555039108,-126802.06164509756,284378.63102715136,639964.6062895451,631240.677510163
2020-09-25,1297266.6673943019,-111546.24094956598,-145061.05093185202,290120.54678381374,618318.3112150219,645435.1012768841
2020-09-28,1288067.3543898128,-131126.21542429551,-180455.4441149386,251457.1311315553,581938.9690006408,766252.913796851
2020-09-29,1426522.7406066423,-140156.84410103486,-206051.77298694474,195821.61718707928,628277.3059861744,948632.4345213681
2020-09-30,1296622.4231159035,-155882.9531362006,-236028.3232858379,141689.07322601473,641432.755772451,905411.8705394764
2020-10-09,2188824.2952555306,241514.87130526645,-940616.7581450735,76785.8341539693,3014007.007596914,-202866.65965554537
2020-10-12,2567605.399400636,-3292.1553572845005,478569.30440365523,790884.7732872237,426935.55681920354,874507.9202478379
2020-10-13,2387583.094941174,-74980.88295249107,347947.2266709619,569147.3423903631,450642.01781034656,1094827.3910219925
2020-10-14,2088650.3382916073,-8345.25470532509,328548.4114423115,456139.41833364987,364568.62269059196,947739.1405303781
2020-10-15,2338430.302994951,-62181.1760261227,143381.9220883106,332931.5411400574,658814.3416754266,1265483.6741172806
2020-10-16,2036112.1247643866,-80344.48397269413,148686.49364602618,374543.22090516356,568531.5171470984,1024695.3770387913
2020-10-19,2063408.8655676534,-27850.623261657223,-145945.08175368793,70833.28541040188,1025996.4080719014,1140374.877100696
2020-10-20,2533609.242085194,-45881.35763561784,52980.777437160956,744600.1924224361,856589.0940241145,925320.5358371009
2020-10-21,2907573.356403564,-123019.3648273213,-82090.75598411018,862690.7543760356,1227785.5895862007,1022207.1332527592
2020-10-22,2916565.6363804555,-86129.9739770501,158149.6471890076,1101227.0066533992,961191.5145914676,782127.4419236322
2020-10-23,2884838.4136041114,13474.83539682239,-667953.7403430488,-148653.23904169677,3409019.05185627,278951.50573576347
2020-10-26,2180653.1521035936,-6052.1813597810105,671044.2904740833,1803376.8183700517,-610199.9106891507,322484.1353083907
2020-10-27,1348568.8615084244,-436715.52463104855,-1184521.1106320384,-996715.2459915427,2384181.951665076,1582338.7910979763
2020-10-28,1998410.2056557564,51907.7184971142,257412.54308884992,1785614.063463742,-243021.82942776813,146497.71003381896
2020-10-29,1457206.1176988226,17200.214475503628,225725.95450736163,603798.2471225847,356611.44451292884,253870.2570804438
2020-10-30,1417209.4601819483,28326.873861590197,198766.9548382085,546971.6798831441,405338.37971091736,237805.57188808802
2020-11-02,1359212.8699057982,-368534.3901447492,-586704.190973135,-66035.5624548361,935549.8386049184,1444937.1748736002
2020-11-03,1526636.8378394912,130865.02891943982,384303.45561999775,713346.6089158668,320300.975873915,-22179.23148972937
2020-11-04,1721223.9483393854,53693.47107951835,331714.36987849144,781521.0997190124,409491.80938176275,144803.19828060037
2020-11-05,2286518.6848407555,-43661.48484963484,84595.21232968115,726908.4244441774,705551.3577738113,813125.1751427206
2020-11-06,2136509.5968875512,-25266.99040243216,158980.31763159635,773671.611919805,588153.4529520567,640971.2047865257
2020-11-09,2386672.479717796,318613.0221348851,1333221.2134478195,1125811.0644810856,-100724.74823597493,-290248.0721100194
2020-11-10,2453540.6715904637,233883.88869843245,1172369.5739859226,1253807.0971132491,-156382.16353638377,-50137.72467075661
2020-11-11,2515194.277098799,203412.45826426148,1174077.2211261601,1477106.4230560493,-213894.24304883997,-125507.58229883341
2020-11-12,2228457.340649993,-8277.611276612806,-767480.9357321571,-248928.02442716504,2872601.6226195386,380542.28946639085
2020-11-13,2362309.954471372,-46252.60521742125,-78717.51410257642,673491.153620712,973806.4518324675,839982.4683381898
2020-11-16,3570080.6360543203,-191909.22382596452,-233483.42770386895,688249.6326612001,2063722.7888085113,1243500.8661144427
2020-11-17,3552781.050353892,-226130.82288252097,-512213.4122233673,363566.897047997,2617631.781845586,1309926.6065661972
2020-11-18,3040244.437598536,146737.89630851487,2184998.4060923723,2711210.452020565,-1644059.0345912008,-358643.2822317175
2020-11-19,2748077.9782840675,149136.506473697,2230044.743363364,2744772.402927854,-1929191.8951510089,-446683.77932983846
2020-11-20,2042789.4949703375,19409.65644997504,-25410.280798087217,1336677.471973122,356026.7808544788,356085.86649084836
2020-11-23,3258957.761657091,65422.63702779585,417134.59815121023,2303297.178630415,219999.39562845998,253103.9522192086
2020-11-24,3383113.747716428,50937.610012763995,299825.68465055234,1834514.4611985027,714681.6567185642,483154.3351360465
2020-11-25,713065.499720268,115928.3115296011,327155.878905168,-422027.05458276626,325936.49678057013,366071.86708769377
2020-11-26,2083064.5330641838,119356.48887571755,479013.93844392366,911411.5282298354,297071.369963862,276211.2075508451
2020-11-27,2167307.9722942878,31203.27124703565,236786.5207848879,668521.7015205119,539103.2458746568,691693.2328671949
2020-11-30,2473695.3033329765,433416.03016890597,1094996.4953844722,1075349.7541616154,-86570.67835681816,-43496.298025199445
2020-12-01,2377434.7945558885,414052.02170014265,714741.0465481612,810705.5928453559,526138.6457308275,-88202.51226859703
2020-12-02,2589713.9517866336,435315.8387460826,1086515.1446966068,1153428.4303524767,-25123.836780753685,-60421.62522778148
2020-12-03,2499297.2262229556,349201.8094368143,329587.24796597403,514827.54339400725,1111672.0829501867,194008.5424759721
2020-12-04,2714722.151681562,301564.18693070114,627520.2129222936,685985.9192725366,316566.74072483624,783085.0918311975
2020-12-07,2798054.977013344,337843.95989243337,727988.4196117184,1006482.5883341273,177329.03379329736,548410.9753817695
2020-12-08,2724384.6238072645,59868.456858395904,-762490.1811416983,-2162.1765244482085,2285974.5216981666,1143194.0029168478
2020-12-09,3356340.534505113,372019.05174205237,779219.6981870447,1165880.0502158497,381383.3753507482,657838.3590094182
2020-12-10,3237882.945794951,41372.045849620336,-292794.1032219529,540262.4471595907,1529450.4474505512,1419592.1085571414
2020-12-11,1887811.895597349,-81040.1056804483,-1131027.628014041,-704605.4901507325,1944929.905537017,1859555.213905553
2020-12-14,3286660.845077605,108047.81291194542,472734.8939141986,1149509.6864947476,904845.4110730793,651523.0406836363
2020-12-15,3087110.8436663784,61643.02245859793,-357839.32362235594,1015807.8147034748,2059441.1360040214,308058.1941226397
2020-12-16,3123148.5885472335,42987.617729320424,-26613.680208673468,914291.4677734557,1528345.6608979085,664137.5223552249
2020-12-17,3703827.0556846084,168817.67794185525,974435.104900884,1802837.2466138308,443123.1568600992,314613.8693679365
2020-12-18,3910544.1907719607,134400.26404633623,697292.6612854827,1806375.784464858,785706.4227650627,486769.05821021576
2020-12-21,3765558.409824188,177263.84568516948,888635.8322145697,2149714.9626589273,50233.78239734657,499709.9868681752
2020-12-22,3425271.2314715907,137784.107475697,537402.4704354373,1671692.386091577,352956.2570446015,725436.0104242829
2020-12-23,3931956.5084473984,32842.66221316735,-103742.94617088739,2729895.1874296907,526394.8299700484,746566.7750053824
2020-12-24,1799549.2042501043,16800.310038588155,-285744.8238337514,420474.6661007914,884354.2276922726,763664.8242522025
2020-12-25,1805954.2731439658,109866.8567955546,39385.74104178033,472777.46392508014,495401.16307137057,688523.0483101814
2020-12-28,1905565.5949795172,54238.57737591182,-113764.51531807403,272303.645883939,561867.077395828,1130920.8096419116
2020-12-29,1983442.5264461264,70100.96505498033,-80308.2110277923,402205.49494877015,537665.9731323421,1053778.3043378266
2020-12-30,2021181.889490027,139895.5986261313,-332760.30000477424,165321.4498884671,1871098.0346491162,177627.1063310881
2020-12-31,2257754.191959585,317977.5554274125,950058.5938011649,827855.3615242881,211675.1963339923,-49812.515127274906
2021-01-04,2685779.1209051358,370965.54486098187,950728.9961944914,2045605.059519299,-406969.86868343,-274550.6109862081
2021-01-05,2812173.220323744,325662.9956363122,551084.8145562736,631590.3227900064,1600690.860565421,-296855.77322426834
2021-01-06,2325563.4385381276,821355.9457145397,1149485.3254199203,1546623.1376529508,93827.99524923111,-1285728.9654985145
2021-01-07,2283323.637037087,541702.4569322403,2626111.1444348153,1063110.748044392,-879412.9160685726,-1068187.7963057868
2021-01-08,1915854.8162477287,586105.8861589147,2043598.3384371134,843180.6433672234,-860635.5362629055,-696394.515452618
2021-01-11,2202711.245644684,883727.0382719045,1433731.337484456,973268.1559310943,-167168.93222799362,-920846.3538147786
2021-01-12,2348848.9715731693,695814.8035022485,1416833.6242129577,963836.6235477033,-46316.324305176735,-681319.7553845639
2021-01-13,2179931.393164956,1555900.699905854,1089392.1000331203,799356.6313087401,83459.82468453934,-1348177.8627672985
